Date,anomaly_score_AT,prediction_AT,recon_close_AT,recon_log_ret_AT,anomaly_score_TranAD,prediction_TranAD,recon_close_TranAD,recon_log_ret_TranAD
2017-06-14,2.1750899495539075e-17,0.0,29.995624542236328,0.011993912048637867,0.003195442259311676,0.0,26.03916358947754,0.011591468006372452
2017-06-15,2.0259297061332384e-21,0.0,29.654850006103516,-0.011425856500864029,0.0022921094205230474,0.0,25.675792694091797,-0.014052973128855228
2017-06-16,2.3579551411578595e-24,0.0,29.3934383392334,-0.008854138664901257,0.0013107303529977798,0.0,25.394853591918945,-0.0110020712018013
2017-06-19,8.773233357241885e-27,0.0,29.294086456298828,-0.0033858423121273518,0.000742115662433207,0.0,25.291513442993164,-0.004077662713825703
2017-06-20,3.930031459287205e-27,0.0,29.471338272094727,0.006032490637153387,0.0020371428690850735,0.0,25.468706130981445,0.006981624756008387
2017-06-21,3.4358443506173305e-30,0.0,29.784860610961914,0.010582025162875652,0.0011002036044374108,0.0,25.76274299621582,0.011478804051876068
2017-06-22,6.841378269729415e-35,0.0,30.24317169189453,0.015270192176103592,0.0008902982226572931,0.0,26.203638076782227,0.016968892887234688
2017-06-23,5.6480833414637266e-30,0.0,30.33444595336914,0.003013523295521736,0.0011256220750510693,0.0,26.26424789428711,0.002310429932549596
2017-06-26,1.0530701439021592e-25,0.0,29.91583824157715,-0.013895968906581402,0.002849604468792677,0.0,25.861581802368164,-0.015450114384293556
2017-06-27,2.556872400562463e-19,0.0,28.8551025390625,-0.036101192235946655,0.0011509682517498732,0.0,24.859344482421875,-0.039524804800748825
2017-06-28,2.639778854991687e-24,0.0,29.50921058654785,0.022415682673454285,0.0007615291979163885,0.0,25.44005012512207,0.023090945556759834
2017-06-29,1.772263206921148e-18,0.0,28.765522003173828,-0.025524958968162537,0.0018639357294887304,0.0,24.741535186767578,-0.02784123085439205
2017-06-30,1.474533913101503e-23,0.0,28.855642318725586,0.003128043143078685,0.0030608864035457373,0.0,24.798418045043945,0.002296430990099907
2017-07-03,6.822310999552578e-14,0.0,28.199419021606445,-0.023004168644547462,0.01184738241136074,0.0,24.178630828857422,-0.025310616940259933
2017-07-05,0.02473214454948902,1.0,26.332481384277344,-0.06849813461303711,0.022725358605384827,0.0,22.50499725341797,-0.07173193991184235
2017-07-06,3.6428495775453484e-08,0.0,24.994638442993164,-0.05214192718267441,0.023105859756469727,0.0,21.364391326904297,-0.052011653780937195
2017-07-07,1.369249485996008e-30,0.0,25.337017059326172,0.013605190441012383,0.0029771439731121063,0.0,21.6724796295166,0.014317569322884083
2017-07-10,1.0590731288718582e-25,0.0,25.559186935424805,0.008730333298444748,0.0022375574335455894,0.0,21.86463165283203,0.008827118203043938
2017-07-11,2.3297446062075652e-26,0.0,26.404693603515625,0.032544951885938644,0.003646529046818614,0.0,22.56941795349121,0.03172537684440613
2017-07-12,1.0810834934784385e-32,0.0,26.58550262451172,0.006824339274317026,0.00043274517520330846,0.0,22.752017974853516,0.008058182895183563
2017-07-13,1.5358448712137537e-29,0.0,26.142559051513672,-0.01680154912173748,0.0022417674772441387,0.0,22.386215209960938,-0.016208654269576073
2017-07-14,2.7210081685341253e-32,0.0,26.492277145385742,0.013288701884448528,0.0010488914558663964,0.0,22.679086685180664,0.012997915968298912
2017-07-17,6.438021344070996e-27,0.0,25.893035888671875,-0.022879118099808693,0.0019221522379666567,0.0,22.12862205505371,-0.024571284651756287
2017-07-18,1.764805874867822e-27,0.0,26.55307960510254,0.025171654298901558,0.0019277724204584956,0.0,22.71272087097168,0.026053307577967644
2017-07-19,4.596593967395947e-33,0.0,26.358980178833008,-0.007336853072047234,0.00048207538202404976,0.0,22.495141983032227,-0.009625785052776337
2017-07-20,5.100071881342061e-34,0.0,26.723953247070312,0.013751429505646229,0.0004706286417786032,0.0,22.798864364624023,0.01341134775429964
2017-07-21,2.864286045789892e-29,0.0,26.652463912963867,-0.002678783144801855,0.0009288494475185871,0.0,22.69399070739746,-0.0046105580404400826
2017-07-24,1.8995427782191863e-27,0.0,27.704437255859375,0.03871108591556549,0.0010800152085721493,0.0,23.631622314453125,0.04048560559749603
2017-07-25,8.762523337858346e-26,0.0,27.499814987182617,-0.007413433864712715,0.0007949211867526174,0.0,23.417753219604492,-0.009091229178011417
2017-07-26,1.821697082448614e-23,0.0,27.84014892578125,0.012300009839236736,0.000601058010943234,0.0,23.68355941772461,0.011286555789411068
2017-07-27,2.1699703394838926e-14,0.0,27.144460678100586,-0.02530617080628872,0.0036014465149492025,0.0,23.026626586914062,-0.02812989056110382
2017-07-28,5.579898434731544e-23,0.0,27.217269897460938,0.0026786630041897297,0.0023654568940401077,0.0,23.07313346862793,0.0020177806727588177
2017-07-31,1.6691345674486759e-18,0.0,26.362546920776367,-0.031907372176647186,0.006246541626751423,0.0,22.288101196289062,-0.03461601957678795
2017-08-01,2.2700669652373583e-31,0.0,26.107044219970703,-0.009739157743752003,0.0018323138356208801,0.0,22.019378662109375,-0.012130015529692173
2017-08-02,1.4627144332893987e-38,0.0,26.598718643188477,0.018657803535461426,0.001006787526421249,0.0,22.430801391601562,0.01851208508014679
2017-08-03,0.0,0.0,28.153261184692383,0.05680016428232193,0.0409640371799469,0.0,23.865463256835938,0.06199744716286659
2017-08-04,0.0,0.0,28.909818649291992,0.026518184691667557,0.002548506949096918,0.0,24.500307083129883,0.026253245770931244
2017-08-07,0.0,0.0,28.798254013061523,-0.003866582177579403,0.0007652916247025132,0.0,24.378751754760742,-0.004973710980266333
2017-08-08,0.0,0.0,29.538755416870117,0.025388283655047417,0.0019205131102353334,0.0,25.003602981567383,0.02530800551176071
2017-08-09,0.0,0.0,29.424650192260742,-0.003870336338877678,0.0015101939206942916,0.0,24.899038314819336,-0.004190692212432623
2017-08-10,0.0,0.0,28.82143783569336,-0.02071331813931465,0.0007944413810037076,0.0,24.36669158935547,-0.021612219512462616
2017-08-11,1.401298464324817e-45,0.0,29.006006240844727,0.006383518222719431,0.001169239287264645,0.0,24.52787208557129,0.006593142636120319
2017-08-14,4.046622083550195e-36,0.0,29.42682647705078,0.014403775334358215,0.0016643080161884427,0.0,24.958316802978516,0.01739688403904438
2017-08-15,1.1108506309749801e-38,0.0,29.32929229736328,-0.0033200071193277836,0.0014465913409367204,0.0,24.876596450805664,-0.0032795704901218414
2017-08-16,2.7746031892278173e-39,0.0,29.382177352905273,0.0018015115056186914,0.0016584109980612993,0.0,24.92989730834961,0.0021401953417807817
2017-08-17,3.153200403125239e-39,0.0,28.567659378051758,-0.028112929314374924,0.001827962463721633,0.0,24.247859954833984,-0.027739275246858597
2017-08-18,0.0,0.0,28.234750747680664,-0.011721758171916008,0.0010287374025210738,0.0,23.952804565429688,-0.012242973782122135
2017-08-21,4.3578980942037486e-41,0.0,27.511417388916016,-0.025952519848942757,0.0016685710288584232,0.0,23.320783615112305,-0.02674049511551857
2017-08-22,1.401298464324817e-45,0.0,27.770063400268555,0.009357566013932228,0.001310971099883318,0.0,23.546619415283203,0.009637353010475636
2017-08-23,1.4277858078974848e-39,0.0,28.60843276977539,0.029742900282144547,0.002486021723598242,0.0,24.28382682800293,0.03082817792892456
2017-08-24,0.0,0.0,28.620698928833008,0.0004287477058824152,0.0005564021994359791,0.0,24.290620803833008,0.0002798458735924214
2017-08-25,0.0,0.0,28.26485824584961,-0.01251107919961214,0.0006345394649542868,0.0,23.98421859741211,-0.012694302015006542
2017-08-28,0.0,0.0,28.09510040283203,-0.006023949012160301,0.00047319079749286175,0.0,23.84037208557129,-0.006015634164214134
2017-08-29,0.0,0.0,28.23493766784668,0.004964930005371571,0.004006425850093365,0.0,23.927648544311523,0.003654254600405693
2017-08-30,0.0,0.0,28.650468826293945,0.014609592966735363,0.00345739652402699,0.0,24.268516540527344,0.014145230874419212
2017-08-31,0.0,0.0,28.85516357421875,0.0071191126480698586,0.0008380624931305647,0.0,24.423423767089844,0.00636282516643405
2017-09-01,0.0,0.0,28.83645248413086,-0.0006485836929641664,0.0018707584822550416,0.0,24.40846061706543,-0.000612894247751683
2017-09-05,0.0,0.0,28.41575050354004,-0.01469680666923523,0.0006754377391189337,0.0,24.03239631652832,-0.015526991337537766
2017-09-06,0.0,0.0,28.046361923217773,-0.013084626756608486,0.0007744455360807478,0.0,23.701120376586914,-0.013880433514714241
2017-09-07,0.0,0.0,28.49622344970703,0.015912724658846855,0.00030457862885668874,0.0,24.106325149536133,0.016951894387602806
2017-09-08,5.497616174193052e-38,0.0,27.992843627929688,-0.017822816967964172,0.0020195008255541325,0.0,23.65445327758789,-0.0189228355884552
2017-09-11,1.368734190981028e-25,0.0,29.504732131958008,0.05260182172060013,0.00598259549587965,0.0,24.96126365661621,0.05377374216914177
2017-09-12,3.303241981566325e-33,0.0,29.446165084838867,-0.0019868924282491207,0.0013152069877833128,0.0,24.94713592529297,-0.0005661752657033503
2017-09-13,1.6707244270229554e-33,0.0,29.710908889770508,0.008950582705438137,0.00022811607050243765,0.0,25.191320419311523,0.00974060408771038
2017-09-14,1.121071109490177e-26,0.0,30.583168029785156,0.028935521841049194,0.003842501901090145,0.0,25.929393768310547,0.02887760102748871
2017-09-15,1.899580815335588e-30,0.0,30.758468627929688,0.005715601611882448,0.002600444480776787,0.0,26.02867889404297,0.003821736201643944
2017-09-18,6.68734816614436e-29,0.0,31.15755271911621,0.012891223654150963,0.0015527068171650171,0.0,26.390209197998047,0.013794150203466415
2017-09-19,9.531014375392354e-27,0.0,30.43313217163086,-0.023524843156337738,0.006185619160532951,0.0,25.769243240356445,-0.023811429738998413
2017-09-20,8.665733219979413e-29,0.0,30.354761123657227,-0.00257855374366045,0.0005727949319407344,0.0,25.694719314575195,-0.0028961566276848316
2017-09-21,1.97142395338476e-26,0.0,29.79914093017578,-0.0184736717492342,0.0006627850234508514,0.0,25.21027374267578,-0.019033847376704216
2017-09-22,2.229859413541145e-21,0.0,28.640365600585938,-0.039662402123212814,0.004233395680785179,0.0,24.19240379333496,-0.04121285304427147
2017-09-25,4.0489133670570515e-30,0.0,28.17527961730957,-0.016372138634324074,0.0008477162336930633,0.0,23.792198181152344,-0.016681015491485596
2017-09-26,2.979230263766146e-37,0.0,28.188091278076172,0.00045462846173904836,0.0009069006773643196,0.0,23.835554122924805,0.0018206932581961155
2017-09-27,2.6680722760744517e-42,0.0,27.860015869140625,-0.011707136407494545,0.0009126403601840138,0.0,23.574960708618164,-0.0109931705519557
2017-09-28,0.0,0.0,27.764469146728516,-0.0034353695809841156,0.00092283048434183,0.0,23.520782470703125,-0.0023008391726762056
2017-09-29,0.0,0.0,27.878124237060547,0.004085036460310221,0.0007016265881247818,0.0,23.651704788208008,0.005550736095756292
2017-10-02,0.0,0.0,27.911300659179688,0.0011893999762833118,0.000500806956551969,0.0,23.685977935791016,0.0014481103280559182
2017-10-03,1.2121638052606926e-34,0.0,28.415809631347656,0.01791396178305149,0.0069897472858428955,0.0,24.119718551635742,0.018146436661481857
2017-10-04,0.0,0.0,28.928733825683594,0.01788981631398201,0.00204142602160573,0.0,24.552339553833008,0.017777323722839355
2017-10-05,0.0,0.0,28.960704803466797,0.0011045914143323898,0.002036351477727294,0.0,24.568994522094727,0.0006782812415622175
2017-10-06,1.401298464324817e-45,0.0,29.084959030151367,0.004281178582459688,0.002108663786202669,0.0,24.66344451904297,0.003836830845102668
2017-10-09,6.332961017343291e-39,0.0,28.061399459838867,-0.03582623228430748,0.005504561588168144,0.0,23.777597427368164,-0.036578234285116196
2017-10-10,0.0,0.0,28.999404907226562,0.0328805036842823,0.0016329691279679537,0.0,24.597978591918945,0.03392041474580765
2017-10-11,0.0,0.0,28.939632415771484,-0.0020633451640605927,0.0016359556466341019,0.0,24.525104522705078,-0.0029669669456779957
2017-10-12,0.0,0.0,29.0277099609375,0.003038809634745121,0.0009713637409731746,0.0,24.596174240112305,0.002893562661483884
2017-10-13,0.0,0.0,29.032682418823242,0.00017136390670202672,0.001624721335247159,0.0,24.591115951538086,-0.0002056338416878134
2017-10-16,0.0,0.0,28.678375244140625,-0.012278861366212368,0.0011333862785249949,0.0,24.273937225341797,-0.012981968000531197
2017-10-17,0.0,0.0,29.045114517211914,0.012706857174634933,0.0033608335070312023,0.0,24.583452224731445,0.012670290656387806
2017-10-18,0.0,0.0,29.33772850036621,0.010024127550423145,0.0010878111934289336,0.0,24.840679168701172,0.010408991947770119
2017-10-19,0.0,0.0,28.783302307128906,-0.01907891407608986,0.0037377015687525272,0.0,24.348642349243164,-0.02000644989311695
2017-10-20,0.0,0.0,28.29247283935547,-0.017199672758579254,0.001560151926241815,0.0,23.91295623779297,-0.01805560477077961
2017-10-23,6.726232628759122e-43,0.0,27.674612045288086,-0.022080376744270325,0.0017011843156069517,0.0,23.36394500732422,-0.02322644554078579
2017-10-24,0.0,0.0,27.700687408447266,0.0009417294641025364,0.0010653443168848753,0.0,23.40744400024414,0.0018601235933601856
2017-10-25,7.228734222326424e-36,0.0,26.828632354736328,-0.031987469643354416,0.0017433203756809235,0.0,22.612537384033203,-0.034549713134765625
2017-10-26,0.0,0.0,26.855730056762695,0.0010095147881656885,0.001444452442228794,0.0,22.63851547241211,0.0011482533300295472
2017-10-27,5.477338068866339e-34,0.0,26.477272033691406,-0.014192445203661919,0.004686746280640364,0.0,22.29749298095703,-0.015178535133600235
2017-10-30,2.7465449900766415e-42,0.0,26.433008193969727,-0.001673148013651371,0.0023297935258597136,0.0,22.235950469970703,-0.0027638915926218033
2017-10-31,2.1224970501272194e-30,0.0,27.289691925048828,0.0318954773247242,0.0013201916590332985,0.0,23.006690979003906,0.03407472372055054
2017-11-01,1.5295680999566502e-22,0.0,26.49614906311035,-0.029509613290429115,0.0019210455939173698,0.0,22.27088165283203,-0.03250507637858391
2017-11-02,0.03548009321093559,1.0,24.85233497619629,-0.06404772400856018,0.0313522107899189,0.0,20.72389793395996,-0.07199245691299438
2017-11-03,1.0215272089428208e-36,0.0,25.37778663635254,0.020922422409057617,0.0023279134184122086,0.0,21.158653259277344,0.020761331543326378
2017-11-06,6.305843089461677e-44,0.0,25.124818801879883,-0.01001802459359169,0.0012259426293894649,0.0,20.92422103881836,-0.011141500435769558
2017-11-07,1.401298464324817e-45,0.0,25.384702682495117,0.010290627367794514,0.0023111174814403057,0.0,21.112943649291992,0.008978770114481449
2017-11-08,0.0,0.0,25.271358489990234,-0.004475053865462542,0.0010637773666530848,0.0,20.982332229614258,-0.0062054116278886795
2017-11-09,9.528829557408756e-44,0.0,25.16846466064453,-0.004079848527908325,0.0006877644918859005,0.0,20.86223602294922,-0.005740131717175245
2017-11-10,6.165713243029195e-44,0.0,25.17616844177246,0.000305927504086867,0.0010411777766421437,0.0,20.836227416992188,-0.0012473112437874079
2017-11-13,1.0771792122799106e-25,0.0,26.124786376953125,0.036986708641052246,0.003161680418998003,0.0,21.67811393737793,0.039609912782907486
2017-11-14,1.9360000222254776e-35,0.0,25.622896194458008,-0.01939816027879715,0.0009027557098306715,0.0,21.187543869018555,-0.02288960851728916
2017-11-15,1.4330852951992717e-33,0.0,25.81915283203125,0.007630171254277229,0.0007301009027287364,0.0,21.368112564086914,0.008486117236316204
2017-11-16,5.54955535782519e-37,0.0,25.912534713745117,0.0036102584563195705,0.00156382005661726,0.0,21.45767593383789,0.0041827242821455
2017-11-17,1.1775240450572535e-26,0.0,26.098979949951172,0.007169502787292004,0.008711366914212704,0.0,21.67491912841797,0.010073326528072357
2017-11-20,1.4226975801907498e-32,0.0,25.625547409057617,-0.018306365236639977,0.0014772552531212568,0.0,21.246885299682617,-0.019945401698350906
2017-11-21,4.208312565993696e-38,0.0,26.313007354736328,0.026473533362150192,0.001384051749482751,0.0,21.85181999206543,0.028073890134692192
2017-11-22,1.6178392943289274e-38,0.0,25.94774055480957,-0.01397893950343132,0.0011237969156354666,0.0,21.523330688476562,-0.015146709978580475
2017-11-24,1.0930128021733573e-43,0.0,26.17742156982422,0.008812861517071724,0.0012189389672130346,0.0,21.70335578918457,0.008329430595040321
2017-11-27,6.305843089461677e-44,0.0,26.28683090209961,0.004170694388449192,0.0005370101425796747,0.0,21.769447326660156,0.0030404755380004644
2017-11-28,1.5148036399351273e-42,0.0,26.360450744628906,0.002796762390062213,0.0008051389595493674,0.0,21.8045711517334,0.0016122556990012527
2017-11-29,1.8958253503916848e-33,0.0,25.592567443847656,-0.029562780633568764,0.005217402242124081,0.0,21.140832901000977,-0.03091331198811531
2017-11-30,9.80908925027372e-45,0.0,25.704057693481445,0.0043468899093568325,0.0027421065606176853,0.0,21.203908920288086,0.0029792729765176773
2017-12-01,1.41563374761486e-40,0.0,25.560787200927734,-0.005589504260569811,0.003396106418222189,0.0,21.043561935424805,-0.007590912282466888
2017-12-04,0.0,0.0,25.469141006469727,-0.003591836430132389,0.0008124157902784646,0.0,20.943273544311523,-0.004777207039296627
2017-12-05,2.787108376723452e-39,0.0,25.378650665283203,-0.0035593295469880104,0.0020336213055998087,0.0,20.84302520751953,-0.004798059817403555
2017-12-06,4.291829204124816e-32,0.0,26.11962127685547,0.028778575360774994,0.0027312645688652992,0.0,21.490978240966797,0.03061375953257084
2017-12-07,1.3661113208901796e-34,0.0,25.98379135131836,-0.005213807802647352,0.0007021630299277604,0.0,21.355045318603516,-0.006345184054225683
2017-12-08,2.014111535785922e-27,0.0,26.281030654907227,0.011374448426067829,0.0016507598338648677,0.0,21.61467933654785,0.012084705755114555
2017-12-11,2.7549481531987125e-22,0.0,27.333799362182617,0.039276596158742905,0.003091177437454462,0.0,22.515369415283203,0.040825482457876205
2017-12-12,4.704089911625797e-22,0.0,28.256961822509766,0.03321579471230507,0.00510789779946208,0.0,23.273958206176758,0.03313693404197693
2017-12-13,3.5189838687063567e-31,0.0,28.125463485717773,-0.004664549604058266,0.002411272842437029,0.0,23.200180053710938,-0.0031750216148793697
2017-12-14,1.4840821553434311e-36,0.0,28.047088623046875,-0.002790450118482113,0.0014305030927062035,0.0,23.17254638671875,-0.0011917883530259132
2017-12-15,2.1860256043467146e-43,0.0,28.480602264404297,0.01533833984285593,0.0009520856547169387,0.0,23.565494537353516,0.016815287992358208
2017-12-18,0.0,0.0,28.1444034576416,-0.011874677613377571,0.006206686608493328,0.0,23.284317016601562,-0.012003505602478981
2017-12-19,0.0,0.0,27.555545806884766,-0.021144725382328033,0.0008061648695729673,0.0,22.779863357543945,-0.021903160959482193
2017-12-20,0.0,0.0,27.39705467224121,-0.005768303759396076,0.0007510120049118996,0.0,22.675731658935547,-0.00458159763365984
2017-12-21,0.0,0.0,27.615631103515625,0.007946470752358437,0.001421770197339356,0.0,22.88622283935547,0.009239849634468555
2017-12-22,0.0,0.0,27.157560348510742,-0.01672654040157795,0.002042619278654456,0.0,22.479820251464844,-0.017917221412062645
2017-12-26,0.0,0.0,26.579267501831055,-0.02152402140200138,0.002225430915132165,0.0,21.992630004882812,-0.02191057987511158
2017-12-27,0.0,0.0,26.162609100341797,-0.015800166875123978,0.002290240488946438,0.0,21.657651901245117,-0.015348585322499275
2017-12-28,0.0,0.0,26.448705673217773,0.010875988751649857,0.0008464924176223576,0.0,21.93964958190918,0.012936697341501713
2017-12-29,0.0,0.0,26.150623321533203,-0.011334276758134365,0.001168608432635665,0.0,21.698841094970703,-0.011036652140319347
2018-01-02,0.0,0.0,26.84939956665039,0.02637052722275257,0.00046316441148519516,0.0,22.328330993652344,0.02859742008149624
2018-01-03,0.0,0.0,26.605138778686523,-0.009139112196862698,0.0003548152162693441,0.0,22.1049747467041,-0.010053618811070919
2018-01-04,0.0,0.0,26.407377243041992,-0.007460997439920902,0.0026179479900747538,0.0,21.933135986328125,-0.007804021239280701
2018-01-05,0.0,0.0,26.558876037597656,0.005720681976526976,0.0007909404230304062,0.0,22.068267822265625,0.006142109632492065
2018-01-08,3.4378588839735952e-37,0.0,28.085704803466797,0.05589671432971954,0.016288965940475464,0.0,23.307228088378906,0.05462293326854706
2018-01-09,0.0,0.0,27.883495330810547,-0.007225812412798405,0.0015153042040765285,0.0,23.167051315307617,-0.006032575387507677
2018-01-10,0.0,0.0,27.97557830810547,0.0032969056628644466,0.0008432309841737151,0.0,23.260072708129883,0.004007237497717142
2018-01-11,0.0,0.0,28.22219467163086,0.00877681840211153,0.0004898601910099387,0.0,23.481197357177734,0.009461823850870132
2018-01-12,1.401298464324817e-45,0.0,28.106313705444336,-0.004114457406103611,0.0005288573447614908,0.0,23.380849838256836,-0.00428266916424036
2018-01-16,0.0,0.0,28.40842056274414,0.01069132424890995,0.000706482445821166,0.0,23.646251678466797,0.011287230998277664
2018-01-17,2.802596928649634e-45,0.0,28.963298797607422,0.019343877211213112,0.0008950618212111294,0.0,24.08852195739746,0.018530935049057007
2018-01-18,0.0,0.0,28.785383224487305,-0.006161775905638933,0.00020604103337973356,0.0,23.92861557006836,-0.006660463288426399
2018-01-19,0.0,0.0,29.20191764831543,0.01436669658869505,0.0003221457009203732,0.0,24.27657127380371,0.014436659403145313
2018-01-22,0.0,0.0,29.334569931030273,0.00453229621052742,0.000279224943369627,0.0,24.37575340270996,0.004077184945344925
2018-01-23,9.226709608500326e-41,0.0,29.441652297973633,0.003643685718998313,0.003657410852611065,0.0,24.491233825683594,0.004726220853626728
2018-01-24,1.401298464324817e-45,0.0,28.924592971801758,-0.01771816425025463,0.0011327543761581182,0.0,24.017980575561523,-0.019512446597218513
2018-01-25,6.726232628759122e-44,0.0,28.29510498046875,-0.022003458812832832,0.0016483879880979657,0.0,23.432464599609375,-0.02468029223382473
2018-01-26,1.723597111119525e-43,0.0,28.692222595214844,0.013937274925410748,0.0015229085693135858,0.0,23.782894134521484,0.01484417263418436
2018-01-29,2.802596928649634e-45,0.0,29.19786262512207,0.01746942289173603,0.0009131648112088442,0.0,24.240806579589844,0.019070830196142197
2018-01-30,1.5414283107572988e-44,0.0,28.94944190979004,-0.008544569835066795,0.0012384105939418077,0.0,24.009702682495117,-0.009579461067914963
2018-01-31,0.0,0.0,29.598024368286133,0.022156791761517525,0.0005276165902614594,0.0,24.60495948791504,0.0244899895042181
2018-02-01,3.0828566215145976e-44,0.0,29.241535186767578,-0.012117583304643631,0.00117509625852108,0.0,24.283456802368164,-0.013152609579265118
2018-02-02,2.0100225172275176e-41,0.0,28.83875846862793,-0.013869909569621086,0.0038295236881822348,0.0,23.977632522583008,-0.01267408300191164
2018-02-05,4.937869968903801e-37,0.0,28.05640411376953,-0.027503347024321556,0.004551764577627182,0.0,23.32086753845215,-0.027772685512900352
2018-02-06,3.7809064069103653e-35,0.0,28.147647857666016,0.003246947191655636,0.003626030869781971,0.0,23.356182098388672,0.0015130310785025358
2018-02-07,7.492974360830328e-36,0.0,28.997652053833008,0.029751047492027283,0.0014850830193609,0.0,24.110803604125977,0.031798359006643295
2018-02-08,3.8375122345417317e-25,0.0,26.677812576293945,-0.08338253945112228,0.019024964421987534,0.0,22.203960418701172,-0.08238944411277771
2018-02-09,2.0826302473811579e-32,0.0,26.302825927734375,-0.014155925251543522,0.01979270949959755,0.0,21.87685775756836,-0.014841217547655106
2018-02-12,1.1210387714598537e-43,0.0,26.715147018432617,0.015554225072264671,0.0012624012306332588,0.0,22.258819580078125,0.017308879643678665
2018-02-13,9.80908925027372e-45,0.0,27.324108123779297,0.02253871038556099,0.001390340505167842,0.0,22.803077697753906,0.0241572055965662
2018-02-14,0.0,0.0,27.246715545654297,-0.002836417406797409,0.001975792460143566,0.0,22.696325302124023,-0.004692398477345705
2018-02-15,0.0,0.0,28.14542579650879,0.032451942563056946,0.0004254561790730804,0.0,23.49983024597168,0.034790121018886566
2018-02-16,0.0,0.0,28.25923728942871,0.004035500809550285,0.0004338653525337577,0.0,23.60860252380371,0.004618004895746708
2018-02-20,0.0,0.0,28.21370506286621,-0.0016125428956001997,0.0007471166900359094,0.0,23.585981369018555,-0.0009585267980583012
2018-02-21,0.0,0.0,28.112842559814453,-0.0035812631249427795,0.0008704048814252019,0.0,23.514305114746094,-0.0030437479726970196
2018-02-22,0.0,0.0,29.09274673461914,0.034262340515851974,0.0009084581979550421,0.0,24.38017463684082,0.0361613966524601
2018-02-23,0.0,0.0,29.550321578979492,0.015605773776769638,0.0004638016107492149,0.0,24.7662353515625,0.015710894018411636
2018-02-26,0.0,0.0,29.96323013305664,0.013876296579837799,0.0008665771456435323,0.0,25.105819702148438,0.013618512079119682
2018-02-27,0.0,0.0,29.490264892578125,-0.015910837799310684,0.0010114542674273252,0.0,24.70058250427246,-0.016272813081741333
2018-02-28,0.0,0.0,28.886154174804688,-0.020697686821222305,0.00044181174598634243,0.0,24.14583396911621,-0.022715061902999878
2018-03-01,0.0,0.0,27.93938636779785,-0.033324938267469406,0.0008838564390316606,0.0,23.311710357666016,-0.035156019032001495
2018-03-02,0.0,0.0,28.26833152770996,0.01170465350151062,0.00048366375267505646,0.0,23.62169075012207,0.0132096316665411
2018-03-05,0.0,0.0,28.152929306030273,-0.004090670496225357,0.0009721207898110151,0.0,23.493894577026367,-0.005424885544925928
2018-03-06,0.0,0.0,27.768341064453125,-0.013754915446043015,0.0005279595497995615,0.0,23.14751434326172,-0.014853227883577347
2018-03-07,0.0,0.0,28.087053298950195,0.011412279680371284,0.00046801776625216007,0.0,23.446678161621094,0.012841486372053623
2018-03-08,0.0,0.0,27.862123489379883,-0.008040674962103367,0.0010312197264283895,0.0,23.231067657470703,-0.009238424710929394
2018-03-09,2.7087099315398714e-42,0.0,27.744007110595703,-0.0042482782155275345,0.0024094535037875175,0.0,23.072912216186523,-0.006831115111708641
2018-03-12,1.9112912873785225e-37,0.0,29.16190528869629,0.04984332621097565,0.006458735559135675,0.0,24.30000114440918,0.05181713029742241
2018-03-13,3.18770583634745e-27,0.0,28.89956283569336,-0.009036717005074024,0.013858910650014877,0.0,24.12647819519043,-0.007166466675698757
2018-03-14,9.327877363206059e-34,0.0,27.734647750854492,-0.041144080460071564,0.004481221549212933,0.0,23.118194580078125,-0.042690079659223557
2018-03-15,0.0,0.0,27.654726028442383,-0.0028858138248324394,0.0009971553226932883,0.0,23.047962188720703,-0.00304254237562418
2018-03-16,0.0,0.0,27.341604232788086,-0.011387042701244354,0.0017552339704707265,0.0,22.784276962280273,-0.01150660403072834
2018-03-19,0.0,0.0,26.74447250366211,-0.022081660106778145,0.0038721533492207527,0.0,22.277219772338867,-0.02250608243048191
2018-03-20,0.0,0.0,26.525102615356445,-0.008236370980739594,0.002680328441783786,0.0,22.091594696044922,-0.008367416448891163
2018-03-21,0.0,0.0,26.9887752532959,0.017329441383481026,0.001226752414368093,0.0,22.53989028930664,0.0200894083827734
2018-03-22,1.4558089745870525e-41,0.0,26.42618751525879,-0.021065421402454376,0.003321522381156683,0.0,22.100114822387695,-0.0197038222104311
2018-03-23,1.3108922926004372e-39,0.0,25.828285217285156,-0.022885357961058617,0.0019966047257184982,0.0,21.624805450439453,-0.021741794422268867
2018-03-26,1.4391312897908105e-29,0.0,26.035551071166992,0.007992763072252274,0.0016625397838652134,0.0,21.796539306640625,0.007910267449915409
2018-03-27,2.1960805027775032e-13,0.0,24.048864364624023,-0.0793750137090683,0.0028503064531832933,0.0,20.043893814086914,-0.08382683992385864
2018-03-28,2.4268778040783742e-14,0.0,22.358810424804688,-0.07286734879016876,0.026636376976966858,0.0,18.546512603759766,-0.07764262706041336
2018-03-29,2.186877273282788e-17,0.0,23.031246185302734,0.029631350189447403,0.007247916888445616,0.0,19.156326293945312,0.03235115855932236
2018-04-02,2.780825378575874e-17,0.0,21.963014602661133,-0.04749194532632828,0.0034432513639330864,0.0,18.15912437438965,-0.05345982313156128
2018-04-03,6.0451032395049e-25,0.0,23.1743106842041,0.053684309124946594,0.039909716695547104,0.0,19.181821823120117,0.054789889603853226
2018-04-04,0.038943592458963394,1.0,24.72722053527832,0.06486044079065323,0.057501718401908875,0.0,20.340068817138672,0.05862972512841225
