Date,anomaly_score_AT,prediction_AT,recon_close_AT,recon_log_ret_AT,anomaly_score_TranAD,prediction_TranAD,recon_close_TranAD,recon_log_ret_TranAD
2017-09-01,2.802596928649634e-45,0.0,34.10103225708008,0.006397646386176348,0.0010658754035830498,0.0,30.878572463989258,0.006365394685417414
2017-09-05,8.399964392774763e-35,0.0,33.78389358520508,-0.009343516081571579,0.003088367870077491,0.0,30.600255966186523,-0.009054172784090042
2017-09-06,2.5097255496057474e-42,0.0,34.143070220947266,0.010575465857982635,0.000568183371797204,0.0,30.92926025390625,0.01069429237395525
2017-09-07,1.6521308894389593e-42,0.0,34.37656021118164,0.006815312430262566,0.00082033546641469,0.0,31.147335052490234,0.007026090752333403
2017-09-08,6.335604426766393e-38,0.0,34.349178314208984,-0.0007967930287122726,0.001136496546678245,0.0,31.141510009765625,-0.00018706079572439194
2017-09-11,3.4004829884965723e-32,0.0,34.64548110961914,0.008589131757616997,0.0025889151729643345,0.0,31.38896369934082,0.007914736866950989
2017-09-12,1.5830468751477458e-41,0.0,34.67366409301758,0.0008132736547850072,0.0008877875516191125,0.0,31.41643714904785,0.0008749106782488525
2017-09-13,8.569053917202335e-36,0.0,34.41054916381836,-0.00761729059740901,0.0008582344744354486,0.0,31.14883804321289,-0.008554266765713692
2017-09-14,3.5178241489961066e-38,0.0,34.292869567871094,-0.003425824921578169,0.0003210686263628304,0.0,31.02447509765625,-0.0040006074123084545
2017-09-15,4.4503146422272557e-32,0.0,34.52970886230469,0.0068828086368739605,0.0009630108834244311,0.0,31.23746109008789,0.006841536611318588
2017-09-18,4.9401795785397784e-33,0.0,34.887996673583984,0.010322757996618748,0.0012930225348100066,0.0,31.569072723388672,0.010559924878180027
2017-09-19,3.3475266741184406e-32,0.0,35.089176177978516,0.005749785341322422,0.0007532741874456406,0.0,31.759517669677734,0.006014606449753046
2017-09-20,2.2249283434190825e-24,0.0,34.684295654296875,-0.01160560455173254,0.0016502328217029572,0.0,31.32693099975586,-0.013714402914047241
2017-09-21,8.226551377698639e-29,0.0,35.045780181884766,0.010368176735937595,0.0011414240580052137,0.0,31.674560546875,0.011035746894776821
2017-09-22,3.889605592512856e-21,0.0,34.69091796875,-0.010177390649914742,0.005389395635575056,0.0,31.259981155395508,-0.013175230473279953
2017-09-25,2.570787863960199e-28,0.0,34.11221694946289,-0.016822243109345436,0.004895076621323824,0.0,30.659027099609375,-0.019411515444517136
2017-09-26,0.0,0.0,34.17597198486328,0.0018672290025278926,0.0023454183246940374,0.0,30.67803192138672,0.0006197720067575574
2017-09-27,0.0,0.0,34.27149963378906,0.0027912319637835026,0.0014223327161744237,0.0,30.748477935791016,0.002293691271916032
2017-09-28,3.5056563941706814e-40,0.0,34.113304138183594,-0.004626721143722534,0.0014687955845147371,0.0,30.56907844543457,-0.005851556081324816
2017-09-29,3.363116314379561e-44,0.0,34.528785705566406,0.01210602093487978,0.004739362746477127,0.0,30.944046020507812,0.012191522866487503
2017-10-02,1.2611686178923354e-44,0.0,35.01462936401367,0.013972623273730278,0.0015688755083829165,0.0,31.40848731994629,0.014897581189870834
2017-10-03,2.4782944250509417e-40,0.0,35.27118682861328,0.007300432305783033,0.0023218379355967045,0.0,31.687118530273438,0.00883216317743063
2017-10-04,6.119118387532238e-37,0.0,35.162452697753906,-0.0030875522643327713,0.0026310321409255266,0.0,31.573272705078125,-0.0035992111079394817
2017-10-05,7.99301863741059e-36,0.0,35.32130432128906,0.004507473204284906,0.001347353681921959,0.0,31.745203018188477,0.005430497694760561
2017-10-06,1.4646539077156995e-35,0.0,35.33591079711914,0.0004133878101129085,0.0005657299188897014,0.0,31.768146514892578,0.0007225123117677867
2017-10-09,1.2868312005345221e-25,0.0,35.59007263183594,0.007167004514485598,0.0014702107291668653,0.0,32.038429260253906,0.008471943438053131
2017-10-10,1.3312640941408984e-21,0.0,35.76261520385742,0.004836338106542826,0.0005119754932820797,0.0,32.22077560424805,0.0056754848919808865
2017-10-11,4.804457387486138e-10,0.0,36.907958984375,0.031524162739515305,0.009976270608603954,0.0,33.33356857299805,0.033953309059143066
2017-10-12,9.774923388013286e-25,0.0,36.99089050292969,0.002244412899017334,0.005124099552631378,0.0,33.458560943603516,0.0037428769282996655
2017-10-13,4.734364499902007e-23,0.0,37.304298400878906,0.008436881937086582,0.028578761965036392,0.0,33.73766326904297,0.008307065814733505
2017-10-16,3.197738005427763e-27,0.0,37.37522506713867,0.0018993999110534787,0.01965354010462761,0.0,33.7639045715332,0.0007775478297844529
2017-10-17,1.4128399627116185e-27,0.0,37.685630798339844,0.008270901627838612,0.013081252574920654,0.0,34.108768463134766,0.010162153281271458
2017-10-18,4.11259074390166e-27,0.0,37.900760650634766,0.0056924051605165005,0.008197692222893238,0.0,34.38869094848633,0.008173296228051186
2017-10-19,2.628167335534571e-29,0.0,37.5494384765625,-0.009312877431511879,0.020208468660712242,0.0,34.11009216308594,-0.008134410716593266
2017-10-20,8.923083953702111e-30,0.0,37.60394287109375,0.001450555631890893,0.009886953979730606,0.0,34.134124755859375,0.0007042071083560586
2017-10-23,2.7135151090991872e-30,0.0,37.68104553222656,0.0020481948740780354,0.0026830555871129036,0.0,34.24021911621094,0.0031034545972943306
2017-10-24,9.133207600857218e-33,0.0,37.77821350097656,0.002575497841462493,0.002566632116213441,0.0,34.331172943115234,0.002652650699019432
2017-10-25,5.137137061251693e-29,0.0,37.64384078979492,-0.003563305363059044,0.00145995756611228,0.0,34.19077682495117,-0.0040978179313242435
2017-10-26,1.826931314793752e-30,0.0,37.68678283691406,0.0011400413932278752,0.002101033926010132,0.0,34.22398376464844,0.0009707168792374432
2017-10-27,6.576118609989327e-28,0.0,38.48614501953125,0.02098877541720867,0.005217176862061024,0.0,34.935543060302734,0.020578108727931976
2017-10-30,1.8424250756744764e-34,0.0,38.47256088256836,-0.0003528924426063895,0.0024429273325949907,0.0,34.9322624206543,-9.381147538078949e-05
2017-10-31,3.193812913691015e-36,0.0,38.64622497558594,0.004503834992647171,0.0014349529519677162,0.0,35.09731674194336,0.004713861271739006
2017-11-01,1.3521170584912458e-36,0.0,38.4580078125,-0.0048822034150362015,0.0009340358665212989,0.0,34.89077377319336,-0.005902300588786602
2017-11-02,8.865063397658394e-37,0.0,38.511566162109375,0.00139176519587636,0.0009368610917590559,0.0,34.932647705078125,0.0011995612876489758
2017-11-03,5.337421135049903e-39,0.0,38.55445098876953,0.0011128747137263417,0.0034783766604959965,0.0,34.97273254394531,0.0011467542499303818
2017-11-06,1.0565370031469823e-40,0.0,38.763065338134766,0.005396287888288498,0.002711022738367319,0.0,35.1649284362793,0.005480522755533457
2017-11-07,3.5611699538736805e-38,0.0,38.833126068115234,0.0018057022243738174,0.0061119794845581055,0.0,35.25968551635742,0.002691012341529131
2017-11-08,3.2073925944283184e-37,0.0,38.79011535644531,-0.0011081874836236238,0.004858579486608505,0.0,35.208160400390625,-0.0014623234746977687
2017-11-09,2.0653222685596505e-33,0.0,38.1364631652832,-0.016994623467326164,0.008384416811168194,0.0,34.58903503417969,-0.017741069197654724
2017-11-10,3.713440930460765e-43,0.0,38.21331787109375,0.00201330310665071,0.004075894132256508,0.0,34.677284240722656,0.002548058982938528
2017-11-13,1.8945555237671527e-42,0.0,38.46358871459961,0.006527898833155632,0.006888715084642172,0.0,34.898681640625,0.006364291999489069
2017-11-14,0.0,0.0,38.365196228027344,-0.0025612113531678915,0.0011645844206213951,0.0,34.79116439819336,-0.0030856383964419365
2017-11-15,5.717297734445254e-43,0.0,38.13379669189453,-0.006049924064427614,0.002074057701975107,0.0,34.55864715576172,-0.0067056757397949696
2017-11-16,0.0,0.0,38.607208251953125,0.012338206171989441,0.0012480667792260647,0.0,34.97115707397461,0.011865769512951374
2017-11-17,0.0,0.0,38.58876419067383,-0.0004779729060828686,0.00041230444912798703,0.0,34.980384826660156,0.0002637807046994567
2017-11-20,0.0,0.0,38.7189826965332,0.0033688489347696304,0.001302893040701747,0.0,35.09916687011719,0.003389978315681219
2017-11-21,2.038328746206879e-40,0.0,39.03794479370117,0.008204049430787563,0.0006665720720775425,0.0,35.384220123291016,0.008088646456599236
2017-11-22,7.420734550650974e-35,0.0,38.91114807128906,-0.0032532522454857826,0.0006875899853184819,0.0,35.277645111083984,-0.003016514703631401
2017-11-24,3.143966619159455e-26,0.0,39.37613296508789,0.011879105120897293,0.004250234458595514,0.0,35.74452590942383,0.01314765214920044
2017-11-27,1.9471173118290608e-08,0.0,37.802555084228516,-0.040783125907182693,0.03641698509454727,0.0,34.28495407104492,-0.04169052466750145
2017-11-28,2.0601464360682778e-19,0.0,37.68183898925781,-0.0031985929235816,0.008644146844744682,0.0,34.137359619140625,-0.004314181860536337
2017-11-29,0.026130035519599915,1.0,36.380592346191406,-0.03514275699853897,0.04601188376545906,0.0,32.97299575805664,-0.03470348194241524
2017-11-30,1.1548702555677997e-26,0.0,36.54850769042969,0.004604934714734554,0.014225881546735764,0.0,33.06633377075195,0.002826726995408535
2017-12-01,9.428629622269819e-24,0.0,36.62887191772461,0.002196535700932145,0.002350472379475832,0.0,33.159156799316406,0.002803210401907563
2017-12-04,1.322305583070496e-28,0.0,36.36293411254883,-0.007286956068128347,0.003390140598639846,0.0,32.912193298339844,-0.007475588005036116
2017-12-05,7.289138348377277e-33,0.0,36.21290588378906,-0.004134351387619972,0.0028512892313301563,0.0,32.75773620605469,-0.004704127088189125
2017-12-06,1.5663447531027596e-33,0.0,35.783042907714844,-0.011941405944526196,0.0027525124605745077,0.0,32.363975524902344,-0.012093311175704002
2017-12-07,5.4759997440823774e-39,0.0,36.070159912109375,0.007991714403033257,0.003676299238577485,0.0,32.61751937866211,0.007803791202604771
2017-12-08,8.859877696509375e-40,0.0,36.06145095825195,-0.00024135387502610683,0.001556128030642867,0.0,32.61336898803711,-0.00012735958443954587
2017-12-11,1.2611686178923354e-44,0.0,36.38228988647461,0.008857695385813713,0.000598922953940928,0.0,32.92824172973633,0.00960854347795248
2017-12-12,0.0,0.0,36.33814239501953,-0.0012142990017309785,0.0012269681319594383,0.0,32.88059616088867,-0.0014480686513707042
2017-12-13,0.0,0.0,36.33822250366211,2.3818031422706554e-06,0.0019170093582943082,0.0,32.88243865966797,5.6046530517050996e-05
2017-12-14,0.0,0.0,36.43455123901367,0.002647354267537594,0.0010165806161239743,0.0,32.96554946899414,0.002524357056245208
2017-12-15,0.0,0.0,36.52995681762695,0.0026149842888116837,0.003106683725491166,0.0,33.03369140625,0.002064957981929183
2017-12-18,0.0,0.0,36.46554183959961,-0.001764777465723455,0.0017844397807493806,0.0,32.93487548828125,-0.0029958628583699465
2017-12-19,0.0,0.0,36.43461608886719,-0.0008484530262649059,0.0013184364652261138,0.0,32.87651824951172,-0.001773528871126473
2017-12-20,0.0,0.0,36.52920150756836,0.0025927501264959574,0.0007846603402867913,0.0,32.95164489746094,0.002282478380948305
2017-12-21,0.0,0.0,36.367774963378906,-0.00442900788038969,0.0023166299797594547,0.0,32.78080368041992,-0.0051981196738779545
2017-12-22,0.0,0.0,36.701786041259766,0.009142340160906315,0.012247741222381592,0.0,33.10042190551758,0.00970291905105114
2017-12-26,0.0,0.0,36.17176055908203,-0.014546613208949566,0.011983281001448631,0.0,32.589820861816406,-0.0155460424721241
2017-12-27,0.0,0.0,36.29829788208008,0.0034920142497867346,0.007028128020465374,0.0,32.68388366699219,0.002882134635001421
2017-12-28,9.952021693634851e-42,0.0,36.8411750793457,0.014845330268144608,0.0027137212455272675,0.0,33.17296600341797,0.014853203669190407
2017-12-29,4.232417489179645e-36,0.0,36.776466369628906,-0.001758009078912437,0.0007484213565476239,0.0,33.10613250732422,-0.0020167864859104156
2018-01-02,9.213556951653078e-24,0.0,37.8676872253418,0.029240041971206665,0.012391575612127781,0.0,34.10511779785156,0.029728975147008896
2018-01-03,5.207308799294963e-25,0.0,38.463623046875,0.015614764764904976,0.002628411166369915,0.0,34.6301155090332,0.015276281163096428
2018-01-04,7.178624100047926e-32,0.0,38.30298614501953,-0.004184940829873085,0.0009296431089751422,0.0,34.439247131347656,-0.005526983179152012
2018-01-05,3.1319721020032123e-31,0.0,39.122528076171875,0.02117057330906391,0.00406167097389698,0.0,35.19415283203125,0.02168320305645466
2018-01-08,4.870066666972006e-34,0.0,39.13643264770508,0.0003553504357114434,0.0008379986975342035,0.0,35.15882873535156,-0.0010042289504781365
2018-01-09,4.7358248815003147e-32,0.0,38.93622589111328,-0.005128797143697739,0.0021170922555029392,0.0,34.92063522338867,-0.006797767244279385
2018-01-10,2.596635625299074e-27,0.0,38.19413757324219,-0.019243046641349792,0.010245172306895256,0.0,34.2669792175293,-0.018895773217082024
2018-01-11,6.1316217565002404e-24,0.0,37.97715759277344,-0.005697066430002451,0.004726204555481672,0.0,34.040122985839844,-0.006642285268753767
2018-01-12,4.926009181769598e-21,0.0,38.12322235107422,0.003838609904050827,0.002430823165923357,0.0,34.16517639160156,0.0036669797264039516
2018-01-16,1.0266378719370195e-10,0.0,39.00509262084961,0.022868681699037552,0.009961934760212898,0.0,34.9503059387207,0.022720294073224068
2018-01-17,9.310671678086635e-11,0.0,39.77959442138672,0.01966179348528385,0.005513789132237434,0.0,35.66075897216797,0.020123658701777458
2018-01-18,1.1056900950379145e-09,0.0,41.0142936706543,0.030566614121198654,0.021190037950873375,0.0,36.8610954284668,0.03310590982437134
2018-01-19,7.056989354995791e-15,0.0,41.10293960571289,0.0021590718533843756,0.005506685469299555,0.0,36.93263626098633,0.0019388351356610656
2018-01-22,6.452776189763828e-15,0.0,42.43440628051758,0.031879767775535583,0.04048946499824524,0.0,38.25827407836914,0.03526424616575241
2018-01-23,4.563650373928453e-28,0.0,42.36804962158203,-0.0015649116830900311,0.004749935120344162,0.0,38.173606872558594,-0.002215523738414049
2018-01-24,3.464873230630661e-30,0.0,41.598594665527344,-0.018328333273530006,0.0044707958586514,0.0,37.400856018066406,-0.020450690761208534
2018-01-25,4.653872584399715e-26,0.0,41.405845642089844,-0.004644159693270922,0.003229880705475807,0.0,37.19798278808594,-0.005439092870801687
2018-01-26,1.7372658470350622e-26,0.0,41.9366340637207,0.012737631797790527,0.0023481708485633135,0.0,37.706520080566406,0.01357855461537838
2018-01-29,1.827775802995595e-25,0.0,41.674468994140625,-0.006271080579608679,0.0020018501672893763,0.0,37.49155807495117,-0.005717217456549406
2018-01-30,1.434251362065116e-23,0.0,41.24760818481445,-0.010295506566762924,0.004882630426436663,0.0,37.14287567138672,-0.00934385322034359
2018-01-31,5.292512879888467e-27,0.0,41.60690689086914,0.00867304764688015,0.0009148488752543926,0.0,37.4986457824707,0.009533002972602844
2018-02-01,2.6935259206166575e-24,0.0,41.73122787475586,0.002983490005135536,0.0021969489753246307,0.0,37.630672454833984,0.003514412324875593
2018-02-02,1.0050377320812887e-15,0.0,40.936004638671875,-0.01923985779285431,0.006839200388640165,0.0,36.93355178833008,-0.01869898848235607
2018-02-05,3.956265715032714e-08,0.0,39.59650802612305,-0.03326891362667084,0.012148573994636536,0.0,35.74169921875,-0.032802410423755646
2018-02-06,3.3081036576732004e-08,0.0,40.15329360961914,0.01396339014172554,0.007013583090156317,0.0,36.24962615966797,0.014111120253801346
2018-02-07,1.4546229889014772e-12,0.0,38.70949935913086,-0.03661936894059181,0.023562805727124214,0.0,34.90672302246094,-0.03774959221482277
2018-02-08,3.3159242982153036e-18,0.0,37.39193344116211,-0.034629937261343,0.035360291600227356,0.0,33.89139175415039,-0.029518529772758484
2018-02-09,1.2881858965759162e-24,0.0,38.346492767333984,0.025208067148923874,0.005250296555459499,0.0,34.86780548095703,0.028402939438819885
2018-02-12,7.31337365059003e-30,0.0,39.24237823486328,0.023094147443771362,0.005415045656263828,0.0,35.69546890258789,0.023459849879145622
2018-02-13,1.1364746386927872e-31,0.0,39.129085540771484,-0.0028911710251122713,0.0013275594683364034,0.0,35.58369827270508,-0.003136062528938055
2018-02-14,1.5053098537986016e-31,0.0,39.69965362548828,0.01447642408311367,0.0035192957147955894,0.0,36.13877487182617,0.015478696674108505
2018-02-15,7.64535606241687e-38,0.0,40.094303131103516,0.009891766123473644,0.004911205731332302,0.0,36.492122650146484,0.009730061516165733
2018-02-16,1.4747873986815032e-36,0.0,40.08272933959961,-0.00028868275694549084,0.0026193696539849043,0.0,36.45696258544922,-0.0009639856871217489
2018-02-20,2.2849012239894737e-40,0.0,40.30291748046875,0.005478288512676954,0.0028284157160669565,0.0,36.69246292114258,0.0064390432089567184
2018-02-21,4.6298901261291956e-42,0.0,39.599849700927734,-0.017598574981093407,0.0009766571456566453,0.0,36.003456115722656,-0.018956512212753296
2018-02-22,1.961817850054744e-44,0.0,39.20008850097656,-0.010146173648536205,0.003173957811668515,0.0,35.614864349365234,-0.010851829312741756
2018-02-23,4.440714833445345e-42,0.0,40.4520149230957,0.03143737465143204,0.007438062224537134,0.0,36.785865783691406,0.03235052153468132
2018-02-26,2.136980158095346e-42,0.0,40.888526916503906,0.010733002796769142,0.003550425637513399,0.0,37.18160629272461,0.010700590908527374
2018-02-27,2.918904701188594e-42,0.0,40.249996185302734,-0.015739496797323227,0.0006574607687070966,0.0,36.54212951660156,-0.017348309978842735
2018-02-28,0.0,0.0,40.02620315551758,-0.0055756825022399426,0.0021996675059199333,0.0,36.33631134033203,-0.005648447200655937
2018-03-01,0.0,0.0,39.47580337524414,-0.013846380636096,0.003261352889239788,0.0,35.8311653137207,-0.013999477960169315
2018-03-02,2.0500996533072074e-42,0.0,39.73369598388672,0.006511777173727751,0.0019372479291632771,0.0,36.09091567993164,0.007223152089864016
2018-03-05,4.203895392974451e-45,0.0,40.1473503112793,0.010356777347624302,0.0009084742050617933,0.0,36.47206115722656,0.010505259037017822
2018-03-06,1.401298464324817e-43,0.0,40.183528900146484,0.0009007349726743996,0.0011244236957281828,0.0,36.49372482299805,0.0005938687245361507
2018-03-07,9.92717319664218e-37,0.0,40.74535369873047,0.013884599320590496,0.0030693714506924152,0.0,37.04483413696289,0.014988584443926811
2018-03-08,2.6316385160020065e-42,0.0,40.42322540283203,-0.007937341928482056,0.0006470371736213565,0.0,36.698551177978516,-0.00939164962619543
2018-03-09,2.061310041021806e-42,0.0,41.107479095458984,0.016785651445388794,0.004682556726038456,0.0,37.309879302978516,0.016520965844392776
2018-03-12,1.5463328553824356e-41,0.0,41.619873046875,0.012387663125991821,0.003371878992766142,0.0,37.786285400390625,0.01268798764795065
2018-03-13,0.0,0.0,41.42913055419922,-0.004593411926180124,0.00036624434869736433,0.0,37.585506439208984,-0.0053276135586202145
2018-03-14,4.346967966182015e-41,0.0,41.566436767578125,0.003308749059215188,0.0010852505220100284,0.0,37.745819091796875,0.004256169777363539
2018-03-15,5.658863588482909e-41,0.0,41.71696472167969,0.0036147686187177896,0.0003922624164260924,0.0,37.88032150268555,0.003557007061317563
2018-03-16,1.1966458301024992e-39,0.0,41.44896697998047,-0.00644493056461215,0.0016055481974035501,0.0,37.58374786376953,-0.00786000769585371
2018-03-19,8.061109545874943e-41,0.0,41.161163330078125,-0.006967693567276001,0.001631973311305046,0.0,37.30733871459961,-0.007381608244031668
2018-03-20,7.42688186092153e-44,0.0,41.37179183959961,0.005104036070406437,0.000740918330848217,0.0,37.488311767578125,0.004839054308831692
2018-03-21,4.421096654944798e-42,0.0,41.28175735473633,-0.0021785551216453314,0.0008581700967624784,0.0,37.3937873840332,-0.0025246425066143274
2018-03-22,1.09466442052387e-32,0.0,40.45542526245117,-0.020219923928380013,0.004389346111565828,0.0,36.649566650390625,-0.02010287716984749
2018-03-23,9.06232969960645e-33,0.0,39.5146598815918,-0.02352912537753582,0.002921421779319644,0.0,35.77650833129883,-0.024110252037644386
2018-03-26,2.0957044305668933e-29,0.0,40.95977783203125,0.03591888025403023,0.012384594418108463,0.0,37.06277847290039,0.03532179445028305
2018-03-27,5.662009473066958e-27,0.0,40.10700607299805,-0.021039525046944618,0.0024796396028250456,0.0,36.229522705078125,-0.022739004343748093
2018-03-28,4.8832988927283473e-29,0.0,39.605438232421875,-0.01258450374007225,0.0018098053988069296,0.0,35.765262603759766,-0.012897140346467495
2018-03-29,1.4255993749823366e-29,0.0,40.52521896362305,0.022958040237426758,0.002229561097919941,0.0,36.62935256958008,0.02387283556163311
2018-04-02,1.4459679383814338e-24,0.0,39.46359634399414,-0.026545802131295204,0.0033515363465994596,0.0,35.640419006347656,-0.027369536459445953
2018-04-03,4.381322127721987e-25,0.0,40.30710983276367,0.02114911749958992,0.009298818185925484,0.0,36.42301559448242,0.02172050066292286
2018-04-04,1.0272484091669674e-18,0.0,40.72722625732422,0.01036900095641613,0.013690879568457603,0.0,36.839073181152344,0.011358116753399372
2018-04-05,2.2831751194104963e-27,0.0,40.220916748046875,-0.012509779073297977,0.0019395328126847744,0.0,36.29861068725586,-0.014779593795537949
2018-04-06,1.2608661789509828e-27,0.0,39.48467254638672,-0.018474429845809937,0.0013247975148260593,0.0,35.5843505859375,-0.01987347938120365
2018-04-09,6.661844365621861e-39,0.0,40.04399490356445,0.014066149480640888,0.0015861736610531807,0.0,36.12877655029297,0.015183630399405956
2018-04-10,3.571636341786824e-36,0.0,40.480342864990234,0.010837748646736145,0.0029860837385058403,0.0,36.503334045410156,0.010313923470675945
2018-04-11,5.519964616434024e-33,0.0,40.35071563720703,-0.0032073361799120903,0.0014416933991014957,0.0,36.353538513183594,-0.0041120341047644615
2018-04-12,3.7641234699874924e-35,0.0,40.767173767089844,0.010267991572618484,0.0008031862089410424,0.0,36.72964859008789,0.010292853228747845
2018-04-13,2.2676788852404985e-24,0.0,39.76982498168945,-0.024768710136413574,0.005402387119829655,0.0,35.766029357910156,-0.026585740968585014
2018-04-16,2.8444572697139995e-35,0.0,39.98542785644531,0.005406648386269808,0.007374095264822245,0.0,35.920997619628906,0.0043234811164438725
2018-04-17,5.2796626628709344e-15,0.0,39.5277099609375,-0.01151320431381464,0.010953604243695736,0.0,35.462615966796875,-0.012843042612075806
2018-04-18,1.4046048635794657e-20,0.0,39.19626235961914,-0.008420530706644058,0.004707238171249628,0.0,35.17295837402344,-0.008201402612030506
2018-04-19,0.03639085218310356,1.0,37.149200439453125,-0.05363917350769043,0.07813423871994019,1.0,33.34770202636719,-0.05328873172402382
2018-04-20,1.6130060013586503e-32,0.0,36.646968841552734,-0.01361143495887518,0.006302627734839916,0.0,32.901123046875,-0.013482053764164448
2018-04-23,4.9143537143871335e-42,0.0,36.484107971191406,-0.00445392495021224,0.0039255740121006966,0.0,32.788265228271484,-0.0034361137077212334
2018-04-24,1.072553844594215e-41,0.0,36.47170639038086,-0.0003401123685762286,0.0009085683268494904,0.0,32.81075668334961,0.0006856955005787313
2018-04-25,1.7024248926220413e-39,0.0,36.002498626708984,-0.012948385439813137,0.007881148718297482,0.0,32.38235092163086,-0.013142840936779976
2018-04-26,3.363116314379561e-44,0.0,36.03017044067383,0.0007683734293095767,0.0030154776759445667,0.0,32.397891998291016,0.0004796884022653103
2018-04-27,1.401298464324817e-45,0.0,36.02313232421875,-0.00019549939315766096,0.0006391087081283331,0.0,32.41802978515625,0.0006214738241396844
2018-04-30,0.0,0.0,36.262203216552734,0.006614659447222948,0.0014252506662160158,0.0,32.68379592895508,0.008164663799107075
2018-05-01,2.8166099132928823e-43,0.0,36.68766403198242,0.01166461780667305,0.0019662498962134123,0.0,33.06403350830078,0.011566768400371075
2018-05-02,4.379705661424957e-37,0.0,35.672943115234375,-0.02804798260331154,0.0032403620425611734,0.0,32.11067199707031,-0.02925761789083481
2018-05-03,2.802596928649634e-45,0.0,35.98366165161133,0.00867247860878706,0.002931472146883607,0.0,32.405033111572266,0.009125186130404472
2018-05-04,0.0,0.0,36.42467498779297,0.012181472033262253,0.002443334087729454,0.0,32.80495071411133,0.012265609577298164
2018-05-07,0.0,0.0,36.33930206298828,-0.002346551977097988,0.004003110341727734,0.0,32.6666374206543,-0.004225136246532202
2018-05-08,0.0,0.0,36.95964431762695,0.016926655545830727,0.0021106500644236803,0.0,33.27522659301758,0.01845891773700714
2018-05-09,0.0,0.0,37.13688278198242,0.00478410255163908,0.0017589657800272107,0.0,33.3790283203125,0.0031144979875534773
2018-05-10,0.0,0.0,37.52263259887695,0.010333663783967495,0.0021997338626533747,0.0,33.710994720458984,0.009896373376250267
2018-05-11,0.0,0.0,37.662574768066406,0.003722602967172861,0.0014187917113304138,0.0,33.820491790771484,0.0032428717240691185
2018-05-14,0.0,0.0,37.70001220703125,0.000993535271845758,0.0020954967476427555,0.0,33.857295989990234,0.0010875433217734098
2018-05-15,0.0,0.0,37.16766357421875,-0.014221428893506527,0.005212873220443726,0.0,33.3359489440918,-0.015518119558691978
2018-05-16,1.401298464324817e-45,0.0,37.60322570800781,0.011650660075247288,0.007197841536253691,0.0,33.710182189941406,0.011163512244820595
2018-05-17,2.0800869731180366e-24,0.0,36.91210174560547,-0.018550364300608635,0.005121227353811264,0.0,33.04263687133789,-0.02000102773308754
2018-05-18,4.000549125355959e-24,0.0,36.47544479370117,-0.011900029145181179,0.008821956813335419,0.0,32.63731384277344,-0.012342527508735657
2018-05-21,2.2396998554352777e-30,0.0,37.390926361083984,0.024788685142993927,0.004026781767606735,0.0,33.46520233154297,0.025049803778529167
2018-05-22,4.989967274426872e-33,0.0,37.54782485961914,0.004187372047454119,0.002188914455473423,0.0,33.57999038696289,0.0034242260735481977
2018-05-23,2.343228118785418e-26,0.0,37.583003997802734,0.0009364982252009213,0.0017737315502017736,0.0,33.56382751464844,-0.00048138119745999575
2018-05-24,1.4734160025297183e-29,0.0,37.25381851196289,-0.008797485381364822,0.00039249222027137876,0.0,33.23343276977539,-0.009892565198242664
2018-05-25,1.0978422225645242e-32,0.0,37.287017822265625,0.0008907135925255716,0.0009527269285172224,0.0,33.2513427734375,0.0005387510173022747
2018-05-29,2.714945943537099e-18,0.0,36.31277084350586,-0.026475638151168823,0.007563617080450058,0.0,32.39227294921875,-0.02617522142827511
2018-05-30,4.1843194076842034e-30,0.0,36.47947311401367,0.004580121953040361,0.0024106877390295267,0.0,32.52175521850586,0.003989295102655888
2018-05-31,4.1025018305678916e-36,0.0,36.795631408691406,0.008629446849226952,0.0013480992056429386,0.0,32.83260726928711,0.00951297301799059
2018-06-01,3.642132640722323e-36,0.0,37.23531723022461,0.01187861803919077,0.004936877638101578,0.0,33.19921112060547,0.011103867553174496
2018-06-04,8.996161409419285e-29,0.0,37.91466522216797,0.01808023825287819,0.007129914592951536,0.0,33.77351379394531,0.01715068519115448
2018-06-05,1.249412444867531e-30,0.0,37.56245040893555,-0.009333119727671146,0.0021641389466822147,0.0,33.44507598876953,-0.009772242978215218
2018-06-06,4.9119826340585814e-27,0.0,37.59296417236328,0.0008120484999381006,0.003939865157008171,0.0,33.470821380615234,0.0007695353124290705
2018-06-07,2.3041621050127815e-36,0.0,37.56412887573242,-0.0007673044456169009,0.001550670014694333,0.0,33.4216194152832,-0.0014711531111970544
2018-06-08,4.914175762708628e-29,0.0,37.056297302246094,-0.01361126359552145,0.0023817061446607113,0.0,32.9447021484375,-0.014372533187270164
2018-06-11,1.909885034245687e-31,0.0,36.930274963378906,-0.003406616859138012,0.010934343561530113,0.0,32.8129997253418,-0.004005638416856527
2018-06-12,7.94411962124355e-38,0.0,37.315032958984375,0.010364626534283161,0.0007995840860530734,0.0,33.169437408447266,0.010804117657244205
2018-06-13,4.139903024499965e-31,0.0,37.17372131347656,-0.0037942351773381233,0.002953391056507826,0.0,33.036285400390625,-0.004022338893264532
2018-06-14,1.9798322378441918e-32,0.0,36.791748046875,-0.010328610427677631,0.0024249209091067314,0.0,32.677978515625,-0.010905122384428978
2018-06-15,2.9324653199906924e-31,0.0,36.87638854980469,0.0022978761699050665,0.0021078637801110744,0.0,32.757972717285156,0.0024450079072266817
